k	Method	Error	Coverage	AveragePrecision	AverageRecall	AverageF1	WeightedAverageF1
75	median	0.01	100	0.704738475587111	0.710495495495496	0.70695838985638	0.70695838985638
79	coverage	0	100	0.743031607223487	0.75033033033033	0.745604238428955	0.745604238428955
79	coverage	0.001	100	0.740852755610356	0.748048048048048	0.743407763719435	0.743407763719435
79	coverage	0.01	100	0.707518681492428	0.713918918918919	0.709973181443631	0.709973181443631
79	mean	0	100	0.74237747273326	0.74966966966967	0.744955092900641	0.744955092900641
79	mean	0.001	100	0.740276332020732	0.747567567567568	0.742865650506652	0.742865650506652
79	mean	0.01	100	0.706811020884958	0.713183183183183	0.709263716700912	0.709263716700912
79	median	0	100	0.743031607223487	0.75033033033033	0.745604238428955	0.745604238428955
79	median	0.001	100	0.738678966659856	0.745675675675676	0.74116461517018	0.74116461517018
79	median	0.01	100	0.707291889827639	0.713768768768769	0.709776896973381	0.709776896973381
83	coverage	0	100	0.744063903138128	0.751501501501502	0.746675994681649	0.746675994681648
83	coverage	0.001	100	0.742050025697807	0.749414414414414	0.744655610060763	0.744655610060763
83	coverage	0.01	100	0.704222859771169	0.710630630630631	0.706692016942644	0.706692016942644
83	mean	0	100	0.74342433714235	0.750855855855856	0.746041449105952	0.746041449105952
83	mean	0.001	100	0.741495276608315	0.748873873873874	0.744108520490448	0.744108520490448
83	mean	0.01	100	0.703267220013785	0.70972972972973	0.705771169111085	0.705771169111085
83	median	0	100	0.744063903138128	0.751501501501502	0.746675994681649	0.746675994681648
83	median	0.001	100	0.735010180747484	0.742072072072072	0.737540538574325	0.737540538574325
83	median	0.01	100	0.70236991494841	0.709309309309309	0.705049804974053	0.705049804974053
87	coverage	0	100	0.744852277897801	0.752372372372372	0.747486474544763	0.747486474544763
87	coverage	0.001	100	0.742650009974368	0.750105105105105	0.745283178431595	0.745283178431595
87	coverage	0.01	100	0.696727584564974	0.703408408408408	0.699352021683905	0.699352021683905
87	mean	0	100	0.74428915977638	0.751831831831832	0.74694043330761	0.74694043330761
87	mean	0.001	100	0.742439693300485	0.749924924924925	0.745080252067798	0.745080252067798
87	mean	0.01	100	0.695562066348275	0.702342342342342	0.69823641485106	0.69823641485106
87	median	0	100	0.744852277897801	0.752372372372372	0.747486474544763	0.747486474544763
87	median	0.001	100	0.742516955307899	0.75018018018018	0.745218850589092	0.745218850589092
87	median	0.01	100	0.694510584195328	0.701591591591592	0.697282740599027	0.697282740599027
91	coverage	0	100	0.745111609382174	0.752672672672673	0.747752857334241	0.747752857334241
91	coverage	0.001	100	0.742869053736205	0.75039039039039	0.745515131956897	0.745515131956897
91	coverage	0.01	100	0.677071917938968	0.684114114114114	0.679936465729958	0.679936465729958
91	mean	0	100	0.744738677856086	0.752387387387387	0.747408325902537	0.747408325902537
91	mean	0.001	100	0.742561607111344	0.75012012012012	0.745223218107362	0.745223218107362
91	mean	0.01	100	0.676149656530323	0.683288288288288	0.679052062001088	0.679052062001088
91	median	0	100	0.745111609382174	0.752672672672673	0.747752857334241	0.747752857334241
91	median	0.001	100	0.742007330817353	0.749309309309309	0.744586849218405	0.744586849218405
91	median	0.01	100	0.677000860098526	0.684009009009009	0.679848655815864	0.679848655815864
95	coverage	0	100	0.745305115861452	0.753003003003003	0.747983238575864	0.747983238575864
95	coverage	0.001	100	0.741656045821047	0.749354354354354	0.744355343630418	0.744355343630418
95	coverage	0.01	100	0.587799210055975	0.593813813813814	0.590368502762376	0.590368502762376
95	mean	0	100	0.744629226082955	0.752342342342342	0.747316725055157	0.747316725055157
95	mean	0.001	100	0.741167611960077	0.748933933933934	0.743892109039511	0.743892109039511
95	mean	0.01	100	0.587440021573822	0.593438438438438	0.589995246872088	0.589995246872088
95	median	0	100	0.745305115861452	0.753003003003003	0.747983238575864	0.747983238575864
95	median	0.001	100	0.719030279740742	0.724219219219219	0.720967306634647	0.720967306634647
95	median	0.01	100	0.296663028304602	0.299174174174174	0.297840214881109	0.297840214881109
99	coverage	0	100	0.633528333851673	0.653363363363363	0.640993769842581	0.640993769842581
99	coverage	0.001	100	0.313904588759804	0.315015015015015	0.31437870781162	0.31437870781162
99	coverage	0.01	100	0	0	0	0
99	mean	0	100	0.650137360871207	0.656726726726727	0.652676414970116	0.652676414970116
99	mean	0.001	100	0.325320988182342	0.326576576576577	0.325856160129142	0.325856160129142
99	mean	0.01	100	0	0	0	0
99	median	0	100	0.633528333851673	0.653363363363363	0.640993769842581	0.640993769842581
99	median	0.001	100	0.553693852942217	0.569429429429429	0.559975160697085	0.559975160697085
99	median	0.01	100	0.00021021021021021	0.00021021021021021	0.00021021021021021	0.00021021021021021
