AWA4634-584	median	61	P639/P641	-nan
AWA4634-584	median	61	P639/P640	-nan
AWA4634-584	median	61	P639/P639	-nan
AWA4634-584	median	81	P642/P642	-nan
AWA4634-584	median	81	P641/P642	-nan
AWA4634-584	median	81	P641/P641	-nan
AWA4634-584	median	81	P640/P642	-nan
AWA4634-584	median	81	P640/P641	-nan
AWA4634-584	median	81	P640/P640	-nan
AWA4634-584	median	81	P639/P642	-nan
AWA4634-584	median	81	P639/P641	-nan
AWA4634-584	median	81	P639/P640	-nan
AWA4634-584	median	81	P639/P639	-nan
AWA4634-584	median	101	P642/P642	-nan
AWA4634-584	median	101	P641/P642	-nan
AWA4634-584	median	101	P641/P641	-nan
AWA4634-584	median	101	P640/P642	-nan
AWA4634-584	median	101	P640/P641	-nan
AWA4634-584	median	101	P640/P640	-nan
AWA4634-584	median	101	P639/P642	-nan
AWA4634-584	median	101	P639/P641	-nan
AWA4634-584	median	101	P639/P640	-nan
AWA4634-584	median	101	P639/P639	-nan
AWA4634-584	median	121	P642/P642	-nan
AWA4634-584	median	121	P641/P642	-nan
AWA4634-584	median	121	P641/P641	-nan
AWA4634-584	median	121	P640/P642	-nan
AWA4634-584	median	121	P640/P641	-nan
AWA4634-584	median	121	P640/P640	-nan
AWA4634-584	median	121	P639/P642	-nan
AWA4634-584	median	121	P639/P641	-nan
AWA4634-584	median	121	P639/P640	-nan
AWA4634-584	median	121	P639/P639	-nan
AWA4634-584	median	141	P642/P642	-nan
AWA4634-584	median	141	P641/P642	-nan
AWA4634-584	median	141	P641/P641	-nan
AWA4634-584	median	141	P640/P642	-nan
AWA4634-584	median	141	P640/P641	-nan
AWA4634-584	median	141	P640/P640	-nan
AWA4634-584	median	141	P639/P642	-nan
AWA4634-584	median	141	P639/P641	-nan
AWA4634-584	median	141	P639/P640	-nan
AWA4634-584	median	141	P639/P639	-nan
AWA4634-584	median	161	P642/P642	-nan
AWA4634-584	median	161	P641/P642	-nan
AWA4634-584	median	161	P641/P641	-nan
AWA4634-584	median	161	P640/P642	-nan
AWA4634-584	median	161	P640/P641	-nan
AWA4634-584	median	161	P640/P640	-nan
AWA4634-584	median	161	P639/P642	-nan
AWA4634-584	median	161	P639/P641	-nan
AWA4634-584	median	161	P639/P640	-nan
AWA4634-584	median	161	P639/P639	-nan
AWA4634-584	median	181	P642/P642	-nan
AWA4634-584	median	181	P641/P642	-nan
AWA4634-584	median	181	P641/P641	-nan
AWA4634-584	median	181	P640/P642	-nan
AWA4634-584	median	181	P640/P641	-nan
AWA4634-584	median	181	P640/P640	-nan
AWA4634-584	median	181	P639/P642	-nan
AWA4634-584	median	181	P639/P641	-nan
AWA4634-584	median	181	P639/P640	-nan
AWA4634-584	median	181	P639/P639	-nan
AWA4634-584	median	201	P642/P642	-nan
AWA4634-584	median	201	P641/P642	-nan
AWA4634-584	median	201	P641/P641	-nan
AWA4634-584	median	201	P640/P642	-nan
AWA4634-584	median	201	P640/P641	-nan
AWA4634-584	median	201	P640/P640	-nan
AWA4634-584	median	201	P639/P642	-nan
AWA4634-584	median	201	P639/P641	-nan
AWA4634-584	median	201	P639/P640	-nan
AWA4634-584	median	201	P639/P639	-nan
AWA4634-584	median	221	P642/P642	-nan
AWA4634-584	median	221	P641/P642	-nan
AWA4634-584	median	221	P641/P641	-nan
AWA4634-584	median	221	P640/P642	-nan
AWA4634-584	median	221	P640/P641	-nan
AWA4634-584	median	221	P640/P640	-nan
AWA4634-584	median	221	P639/P642	-nan
AWA4634-584	median	221	P639/P641	-nan
AWA4634-584	median	221	P639/P640	-nan
AWA4634-584	median	221	P639/P639	-nan
AWA4634-584	median	241	P642/P642	-nan
AWA4634-584	median	241	P641/P642	-nan
AWA4634-584	median	241	P641/P641	-nan
AWA4634-584	median	241	P640/P642	-nan
AWA4634-584	median	241	P640/P641	-nan
AWA4634-584	median	241	P640/P640	-nan
AWA4634-584	median	241	P639/P642	-nan
AWA4634-584	median	241	P639/P641	-nan
AWA4634-584	median	241	P639/P640	-nan
AWA4634-584	median	241	P639/P639	-nan
AWA4634-584	median	261	P642/P642	-nan
AWA4634-584	median	261	P641/P642	-nan
AWA4634-584	median	261	P641/P641	-nan
AWA4634-584	median	261	P640/P642	-nan
AWA4634-584	median	261	P640/P641	-nan
AWA4634-584	median	261	P640/P640	-nan
AWA4634-584	median	261	P639/P642	-nan
AWA4634-584	median	261	P639/P641	-nan
AWA4634-584	median	261	P639/P640	-nan
AWA4634-584	median	261	P639/P639	-nan
AWA4634-584	median	281	P642/P642	-nan
AWA4634-584	median	281	P641/P642	-nan
AWA4634-584	median	281	P641/P641	-nan
AWA4634-584	median	281	P640/P642	-nan
AWA4634-584	median	281	P640/P641	-nan
AWA4634-584	median	281	P640/P640	-nan
AWA4634-584	median	281	P639/P642	-nan
AWA4634-584	median	281	P639/P641	-nan
AWA4634-584	median	281	P639/P640	-nan
