HG002,150,mean,51,L20/L36,-8551.029970
HG002,150,mean,51,L20/L37,-11805.744354
HG002,150,mean,51,L20/L38,-12281.639806
HG002,150,mean,51,L20/L4,-14087.944769
HG002,150,mean,51,L20/L5,-7961.718455
HG002,150,mean,51,L20/L6,-11673.502365
HG002,150,mean,51,L20/L7,-11266.464196
HG002,150,mean,51,L20/L8,-11024.196381
HG002,150,mean,51,L20/L9,-13640.735696
HG002,150,mean,51,L21/L21,-9919.749930
HG002,150,mean,51,L21/L22,-9954.340830
HG002,150,mean,51,L21/L23,-8995.763157
HG002,150,mean,51,L21/L24,-10793.247790
HG002,150,mean,51,L21/L3,-8165.364144
HG002,150,mean,51,L21/L32,-9474.072856
HG002,150,mean,51,L21/L33,-9862.831326
HG002,150,mean,51,L21/L34,-9565.291804
HG002,150,mean,51,L21/L35,-9432.147015
HG002,150,mean,51,L21/L36,-8986.321337
HG002,150,mean,51,L21/L37,-9088.000529
HG002,150,mean,51,L21/L38,-9584.061643
HG002,150,mean,51,L21/L4,-14446.447026
HG002,150,mean,51,L21/L5,-6919.927479
HG002,150,mean,51,L21/L6,-11942.667744
HG002,150,mean,51,L21/L7,-8309.069103
HG002,150,mean,51,L21/L8,-11610.658525
HG002,150,mean,51,L21/L9,-9523.589850
HG002,150,mean,51,L22/L22,-10205.802859
HG002,150,mean,51,L22/L23,-9145.301437
HG002,150,mean,51,L22/L24,-10870.094767
HG002,150,mean,51,L22/L3,-8317.626060
HG002,150,mean,51,L22/L32,-9626.334773
HG002,150,mean,51,L22/L33,-10013.160213
HG002,150,mean,51,L22/L34,-9716.520470
HG002,150,mean,51,L22/L35,-9583.375681
HG002,150,mean,51,L22/L36,-9165.974418
HG002,150,mean,51,L22/L37,-9238.329416
HG002,150,mean,51,L22/L38,-9734.390530
HG002,150,mean,51,L22/L4,-14885.195955
HG002,150,mean,51,L22/L5,-6827.371951
HG002,150,mean,51,L22/L6,-12371.272065
HG002,150,mean,51,L22/L7,-8691.269741
HG002,150,mean,51,L22/L8,-11834.903613
HG002,150,mean,51,L22/L9,-9471.965922
HG002,150,mean,51,L23/L23,-13071.339799
HG002,150,mean,51,L23/L24,-13149.550797
HG002,150,mean,51,L23/L3,-7372.299571
HG002,150,mean,51,L23/L32,-8681.008284
HG002,150,mean,51,L23/L33,-9072.873538
HG002,150,mean,51,L23/L34,-8781.971650
HG002,150,mean,51,L23/L35,-9138.608687
HG002,150,mean,51,L23/L36,-8223.329659
HG002,150,mean,51,L23/L37,-11480.415245
HG002,150,mean,51,L23/L38,-12300.914890
HG002,150,mean,51,L23/L4,-15197.108515
HG002,150,mean,51,L23/L5,-7508.137217
HG002,150,mean,51,L23/L6,-12757.563391
HG002,150,mean,51,L23/L7,-10950.082936
HG002,150,mean,51,L23/L8,-12129.545880
HG002,150,mean,51,L23/L9,-11916.004566
HG002,150,mean,51,L24/L24,-15731.063945
HG002,150,mean,51,L24/L3,-9154.599991
HG002,150,mean,51,L24/L32,-10463.308704
HG002,150,mean,51,L24/L33,-10852.067173
HG002,150,mean,51,L24/L34,-10554.527651
HG002,150,mean,51,L24/L35,-10416.931863
HG002,150,mean,51,L24/L36,-10003.981599
HG002,150,mean,51,L24/L37,-13241.788169
HG002,150,mean,51,L24/L38,-13734.591435
HG002,150,mean,51,L24/L4,-15518.681091
HG002,150,mean,51,L24/L5,-8547.042829
HG002,150,mean,51,L24/L6,-13018.896057
