HG002,150,20,mean,51,L21/L36,-5096.716889
HG002,150,20,mean,51,L21/L37,-4643.618872
HG002,150,20,mean,51,L21/L38,-5539.930323
HG002,150,20,mean,51,L21/L4,-8121.438948
HG002,150,20,mean,51,L21/L5,-5132.007793
HG002,150,20,mean,51,L21/L6,-7051.401632
HG002,150,20,mean,51,L21/L7,-4435.167050
HG002,150,20,mean,51,L21/L8,-6606.127671
HG002,150,20,mean,51,L21/L9,-5792.456641
HG002,150,20,mean,51,L22/L22,-5276.490232
HG002,150,20,mean,51,L22/L23,-4454.938574
HG002,150,20,mean,51,L22/L24,-6425.515677
HG002,150,20,mean,51,L22/L3,-4225.921177
HG002,150,20,mean,51,L22/L32,-5341.162111
HG002,150,20,mean,51,L22/L33,-5233.550311
HG002,150,20,mean,51,L22/L34,-5917.711264
HG002,150,20,mean,51,L22/L35,-5453.508603
HG002,150,20,mean,51,L22/L36,-5089.816610
HG002,150,20,mean,51,L22/L37,-4578.434377
HG002,150,20,mean,51,L22/L38,-5474.745829
HG002,150,20,mean,51,L22/L4,-8554.058967
HG002,150,20,mean,51,L22/L5,-4458.552747
HG002,150,20,mean,51,L22/L6,-7445.753502
HG002,150,20,mean,51,L22/L7,-4700.816938
HG002,150,20,mean,51,L22/L8,-6741.085114
HG002,150,20,mean,51,L22/L9,-5229.294479
HG002,150,20,mean,51,L23/L23,-10559.992587
HG002,150,20,mean,51,L23/L24,-9602.755518
HG002,150,20,mean,51,L23/L3,-3672.206171
HG002,150,20,mean,51,L23/L32,-4787.447105
HG002,150,20,mean,51,L23/L33,-4686.441832
HG002,150,20,mean,51,L23/L34,-5379.800880
HG002,150,20,mean,51,L23/L35,-5771.144874
HG002,150,20,mean,51,L23/L36,-4539.616487
HG002,150,20,mean,51,L23/L37,-7641.111905
HG002,150,20,mean,51,L23/L38,-9079.903654
HG002,150,20,mean,51,L23/L4,-10209.612633
HG002,150,20,mean,51,L23/L5,-6999.701077
HG002,150,20,mean,51,L23/L6,-9240.359351
HG002,150,20,mean,51,L23/L7,-7771.494515
HG002,150,20,mean,51,L23/L8,-8375.038671
