Aligner,Frag,Allele,Graph,Path,Coverage,Error,MeanDiff,MeanDiffNo0,NumReads,NumReadsNo0,NumReadsYesMapRef,NumReadsYesMapGraph,NumReadsSpurious,TotalZnfReads,NumReadsNoMapGraph,NumReadsNoMapRef,PropReadsDiff,PropReadsDiffTotal,PropReadsNoMapRef,PropReadsNoMapGraph,PropReadsYesMapRef,PropReadsYesMapGraph,PropReadsSpuriousTotal
mg,none,L4,allele-msa-dag,nopath,100,0,-0.00651875129797799,-0.00873592500759032,52967,39524,52967,52967,15798,137470,68705,68705,0.746200464440123,0.287510002182294,0.499781770568124,0.499781770568124,0.38529861060595,0.38529861060595,0.114919618825926
mg,none,L4,allele-msa-dag,path,100,0,-0.00651875129797799,-0.00873592500759032,52967,39524,52967,52967,15798,137470,68705,68705,0.746200464440123,0.287510002182294,0.499781770568124,0.499781770568124,0.38529861060595,0.38529861060595,0.114919618825926
mg,none,L4,stacked,nopath,100,0,0.00352816848226254,0.00722842610141956,52967,25853,52967,52967,15798,137470,68705,68705,0.488096361885702,0.18806285007638,0.499781770568124,0.499781770568124,0.38529861060595,0.38529861060595,0.114919618825926
mg,none,L4,stacked,path,100,0,0.00352816848226254,0.00722842610141956,52967,25853,52967,52967,15798,137470,68705,68705,0.488096361885702,0.18806285007638,0.499781770568124,0.499781770568124,0.38529861060595,0.38529861060595,0.114919618825926
mg,none,L4,znf-loop,nopath,100,0,-0.0129120452357128,-0.0134258402041618,52967,50940,52967,52967,15798,137470,68705,68705,0.961730889044122,0.370553575325526,0.499781770568124,0.499781770568124,0.38529861060595,0.38529861060595,0.114919618825926
mg,none,L4,znf-loop,path,100,0,-0.0129120452357128,-0.0134258402041618,52967,50940,52967,52967,15798,137470,68705,68705,0.961730889044122,0.370553575325526,0.499781770568124,0.499781770568124,0.38529861060595,0.38529861060595,0.114919618825926
mg,none,L4,znf-msa,nopath,100,0,-2.09668025626092e-06,-0.0024,3434,3,52967,3434,15798,137470,118238,68705,0.00087361677344205,2.18229431876046e-05,0.499781770568124,0.860100385538663,0.38529861060595,0.0249799956354114,0.114919618825926
mg,none,L4,znf-msa,path,100,0,-2.09668025626092e-06,-0.0024,3434,3,52967,3434,15798,137470,118238,68705,0.00087361677344205,2.18229431876046e-05,0.499781770568124,0.860100385538663,0.38529861060595,0.0249799956354114,0.114919618825926
vg,fixedfrag,L4,allele-msa-dag,nopath,100,0,0.00524229109029053,0.0253403259037273,129039,26695,137470,129039,0,137470,8431,0,0.20687544075822,0.194187822797701,0,0.0613297446715647,1,0.938670255328435,0
vg,fixedfrag,L4,allele-msa-dag,path,100,0,0.00526758158776019,0.0278058925476603,137061,25965,137061,137061,409,137470,0,0,0.189441197714886,0.188877573288718,0,0,0.99702480541209,0.99702480541209,0.00297519458791009
vg,fixedfrag,L4,stacked,nopath,100,0,0.00520506292281952,0.0275525606469003,137470,25970,137470,137470,0,137470,0,0,0.188913944860697,0.188913944860697,0,0,1,1,0
vg,fixedfrag,L4,stacked,path,100,0,0.00521359102881199,0.0273638661254499,137061,26114,137061,137061,409,137470,0,0,0.19052830491533,0.189961446133702,0,0,0.99702480541209,0.99702480541209,0.00297519458791009
vg,fixedfrag,L4,znf-loop,nopath,100,0,0.00540091331094086,0.0275525606469003,132485,25970,137470,132485,0,137470,4985,0,0.196022191191456,0.188913944860697,0,0.0362624572634029,1,0.963737542736597,0
vg,fixedfrag,L4,znf-loop,path,100,0,0.00525131145986094,0.0277767057733868,137061,25912,137061,137061,409,137470,0,0,0.189054508576473,0.188492034625737,0,0,0.99702480541209,0.99702480541209,0.00297519458791009
vg,fixedfrag,L4,znf-msa,nopath,100,0,0.00548431251922485,0.0275646426776949,130040,25873,137470,130040,0,137470,7430,0,0.19896185788988,0.188208336364298,0,0.0540481559613007,1,0.945951844038699,0
vg,fixedfrag,L4,znf-msa,path,100,0,0.00527224007789793,0.0278246590162668,136589,25881,137061,136589,409,137470,472,0,0.189480851313063,0.188266530879465,0,0.00343347639484979,0.99702480541209,0.99359132901724,0.00297519458791009
vg,frag,L4,allele-msa-dag,nopath,100,0,0.00524229109029053,0.0253403259037273,129039,26695,137470,129039,0,137470,8431,0,0.20687544075822,0.194187822797701,0,0.0613297446715647,1,0.938670255328435,0
vg,frag,L4,allele-msa-dag,path,100,0,0.00563517748734321,0.0294400977061944,136883,26201,136892,136883,578,137470,9,0,0.191411643520379,0.190594311486142,0,6.54688295628137e-05,0.995795446279188,0.995729977449625,0.00420455372081181
vg,frag,L4,stacked,nopath,100,0,0.00520506292281952,0.0275525606469003,137470,25970,137470,137470,0,137470,0,0,0.188913944860697,0.188913944860697,0,0,1,1,0
vg,frag,L4,stacked,path,100,0,0.00566141663257554,0.0296961336552094,136888,26097,136892,136888,578,137470,4,0,0.190644906785109,0.189837782788972,0,2.90972575834728e-05,0.995795446279188,0.995766349021605,0.00420455372081181
vg,frag,L4,znf-loop,nopath,100,0,0.00540091331094086,0.0275525606469003,132485,25970,137470,132485,0,137470,4985,0,0.196022191191456,0.188913944860697,0,0.0362624572634029,1,0.963737542736597,0
vg,frag,L4,znf-loop,path,100,0,0.00562852029075501,0.0294439561279474,136885,26167,136892,136885,578,137470,7,0,0.191160463162509,0.190346984796683,0,5.09202007710773e-05,0.995795446279188,0.995744526078417,0.00420455372081181
vg,frag,L4,znf-msa,nopath,100,0,0.00548431251922485,0.0275646426776949,130040,25873,137470,130040,0,137470,7430,0,0.19896185788988,0.188208336364298,0,0.0540481559613007,1,0.945951844038699,0
vg,frag,L4,znf-msa,path,100,0,0.00567893540582154,0.0298029935742045,136390,25989,136892,136390,578,137470,502,0,0.190549160495637,0.189052156834218,0,0.00365170582672583,0.995795446279188,0.992143740452462,0.00420455372081181
vg,none,L4,allele-msa-dag,nopath,100,0,0.0052999891504828,0.0259889796693901,129038,26315,137469,129038,1,137470,8431,0,0.203932175018212,0.191423583327271,0,0.0613297446715647,0.999992725685604,0.938662981014039,7.27431439586819e-06
vg,none,L4,allele-msa-dag,path,100,0,0.00564654479563953,0.0295997548737983,136866,26109,136874,136866,596,137470,8,0,0.190763228267064,0.189925074561723,0,5.81945151669455e-05,0.995664508620063,0.995606314104896,0.00433549137993744
vg,none,L4,stacked,nopath,100,0,0.00520473706799351,0.027551696253225,137469,25969,137469,137469,1,137470,0,0,0.18890804472281,0.188906670546301,0,0,0.999992725685604,0.999992725685604,7.27431439586819e-06
vg,none,L4,stacked,path,100,0,0.00564783155064586,0.0296384479717813,136872,26082,136874,136872,596,137470,2,0,0.190557601262493,0.189728668073034,0,1.45486287917364e-05,0.995664508620063,0.995649959991271,0.00433549137993744
vg,none,L4,znf-loop,nopath,100,0,0.00540035023097129,0.0275473586939781,132484,25972,137469,132484,1,137470,4985,0,0.196038766945442,0.188928493489489,0,0.0362624572634029,0.999992725685604,0.963730268422201,7.27431439586819e-06
vg,none,L4,znf-loop,path,100,0,0.00561441962752705,0.0293892224729414,136869,26147,136874,136869,596,137470,5,0,0.19103668471312,0.190201498508766,0,3.63715719793409e-05,0.995664508620063,0.995628137048083,0.00433549137993744
vg,none,L4,znf-msa,nopath,100,0,0.00548408182097816,0.0275634831677811,130040,25873,137469,130040,1,137470,7429,0,0.19896185788988,0.188208336364298,0,0.0540408816469048,0.999992725685604,0.945951844038699,7.27431439586819e-06
vg,none,L4,znf-msa,path,100,0,0.00566339363629031,0.029735869397813,136367,25972,136874,136367,596,137470,507,0,0.190456635402993,0.188928493489489,0,0.00368807739870517,0.995664508620063,0.991976431221357,0.00433549137993744
vg,fixedfrag,L4,allele-msa,nopath,100,0,0,0,0,0,137470,0,0,137470,137470,0,NA,0,0,1,1,0,0
vg,fixedfrag,L4,allele-msa,path,100,0,0,0,0,0,137061,0,409,137470,137061,0,NA,0,0,0.99702480541209,0.99702480541209,0,0.00297519458791009
vg,frag,L4,allele-msa,nopath,100,0,0,0,0,0,137470,0,0,137470,137470,0,NA,0,0,1,1,0,0
vg,frag,L4,allele-msa,path,100,0,0,0,0,0,136892,0,578,137470,136892,0,NA,0,0,0.995795446279188,0.995795446279188,0,0.00420455372081181
vg,none,L4,allele-msa,nopath,100,0,0,0,0,0,137469,0,1,137470,137469,0,NA,0,0,0.999992725685604,0.999992725685604,0,7.27431439586819e-06
vg,none,L4,allele-msa,path,100,0,0,0,0,0,136874,0,596,137470,136874,0,NA,0,0,0.995664508620063,0.995664508620063,0,0.00433549137993744
ga,none,L5,allele-msa,nopath,100,0,-0.0232637918871363,-0.0346131899955588,63652,42781,63652,63652,5620,69272,0,0,0.672107710676805,0.617579974592909,0,0,0.918870539323247,0.918870539323247,0.0811294606767525
ga,none,L5,allele-msa,path,100,0,-0.023276360227487,-0.0346318898856969,63652,42781,63652,63652,5620,69272,0,0,0.672107710676805,0.617579974592909,0,0,0.918870539323247,0.918870539323247,0.0811294606767525
ga,none,L5,allele-msa-dag,nopath,100,0,-0.018853130761013,-0.0305407955411905,63652,39293,63652,63652,5620,69272,0,0,0.617309746747942,0.567227739923779,0,0,0.918870539323247,0.918870539323247,0.0811294606767525
ga,none,L5,allele-msa-dag,path,100,0,-0.018853130761013,-0.0305407955411905,63652,39293,63652,63652,5620,69272,0,0,0.617309746747942,0.567227739923779,0,0,0.918870539323247,0.918870539323247,0.0811294606767525
ga,none,L5,stacked,nopath,100,0,0.0115748225915918,0.020400404474595,63652,36115,63652,63652,5620,69272,0,0,0.567382014704958,0.521350617854256,0,0,0.918870539323247,0.918870539323247,0.0811294606767525
ga,none,L5,stacked,path,100,0,0.0115748225915918,0.020400404474595,63652,36115,63652,63652,5620,69272,0,0,0.567382014704958,0.521350617854256,0,0,0.918870539323247,0.918870539323247,0.0811294606767525
ga,none,L5,znf-loop,nopath,100,0,0.0371454487101741,0.0707369364637248,63652,33425,63652,63652,5620,69272,0,0,0.525120970275875,0.48251818916734,0,0,0.918870539323247,0.918870539323247,0.0811294606767525
ga,none,L5,znf-loop,path,100,0,0.0371454487101741,0.0707369364637248,63652,33425,63652,63652,5620,69272,0,0,0.525120970275875,0.48251818916734,0,0,0.918870539323247,0.918870539323247,0.0811294606767525
ga,none,L5,znf-msa,nopath,100,0,0,0,6122,0,63652,6122,5620,69272,57530,0,0,0,0,0.83049428340455,0.918870539323247,0.0883762559186973,0.0811294606767525
ga,none,L5,znf-msa,path,100,0,0,0,6122,0,63652,6122,5620,69272,57530,0,0,0,0,0.83049428340455,0.918870539323247,0.0883762559186973,0.0811294606767525
mg,none,L5,allele-msa,nopath,100,0,-0.0170428113044551,-0.0291284328200802,8103,4741,23428,8103,11417,69272,49752,34427,0.585091941256325,0.0684403510798014,0.496982907957039,0.718212264695692,0.338203025753551,0.116973669014898,0.16481406628941
mg,none,L5,allele-msa,path,100,0,-0.0187131656441718,-0.0299925860373648,8150,5085,23428,8150,11417,69272,49705,34427,0.623926380368098,0.073406282480656,0.496982907957039,0.717533779882203,0.338203025753551,0.117652153828387,0.16481406628941
mg,none,L5,allele-msa-dag,nopath,100,0,-0.0133294818166297,-0.0190370092660327,23428,16404,23428,23428,11417,69272,34427,34427,0.700187809458767,0.236805635754706,0.496982907957039,0.496982907957039,0.338203025753551,0.338203025753551,0.16481406628941
mg,none,L5,allele-msa-dag,path,100,0,-0.0133294818166297,-0.0190370092660327,23428,16404,23428,23428,11417,69272,34427,34427,0.700187809458767,0.236805635754706,0.496982907957039,0.496982907957039,0.338203025753551,0.338203025753551,0.16481406628941
mg,none,L5,stacked,nopath,100,0,0.0021290805873314,0.00501963369226125,23428,9937,23428,23428,11417,69272,34427,34427,0.424150589038757,0.143449012588059,0.496982907957039,0.496982907957039,0.338203025753551,0.338203025753551,0.16481406628941
mg,none,L5,stacked,path,100,0,0.0021290805873314,0.00501963369226125,23428,9937,23428,23428,11417,69272,34427,34427,0.424150589038757,0.143449012588059,0.496982907957039,0.496982907957039,0.338203025753551,0.338203025753551,0.16481406628941
mg,none,L5,znf-loop,nopath,100,0,-0.0122286067952877,-0.0129423473075533,23428,22136,23428,23428,11417,69272,34427,34427,0.94485231347106,0.319551911306155,0.496982907957039,0.496982907957039,0.338203025753551,0.338203025753551,0.16481406628941
mg,none,L5,znf-loop,path,100,0,-0.0122286067952877,-0.0129423473075533,23428,22136,23428,23428,11417,69272,34427,34427,0.94485231347106,0.319551911306155,0.496982907957039,0.496982907957039,0.338203025753551,0.338203025753551,0.16481406628941
mg,none,L5,znf-msa,nopath,100,0,-6.64355863662623e-07,-0.0023,3462,1,23428,3462,11417,69272,54393,34427,0.000288850375505488,1.44358470955076e-05,0.496982907957039,0.785209031065943,0.338203025753551,0.0499769026446472,0.16481406628941
mg,none,L5,znf-msa,path,100,0,-6.64355863662623e-07,-0.0023,3462,1,23428,3462,11417,69272,54393,34427,0.000288850375505488,1.44358470955076e-05,0.496982907957039,0.785209031065943,0.338203025753551,0.0499769026446472,0.16481406628941
vg,fixedfrag,L5,allele-msa-dag,nopath,100,0,0.00105963642345974,0.00598383500557414,60785,10764,69272,60785,0,69272,8487,0,0.1770831619643,0.155387458136043,0,0.122517034299573,1,0.877482965700427,0
vg,fixedfrag,L5,allele-msa-dag,path,100,0,0.00145564591850001,0.01,69227,10077,69227,69227,45,69272,0,0,0.145564591850001,0.14547003118143,0,0,0.999350386880702,0.999350386880702,0.00064961311929784
vg,fixedfrag,L5,stacked,nopath,100,0,0.00145513338722716,0.01,69272,10080,69272,69272,0,69272,0,0,0.145513338722716,0.145513338722716,0,0,1,1,0
vg,fixedfrag,L5,stacked,path,100,0,0.00140450980108917,0.0096229216152019,69227,10104,69227,69227,45,69272,0,0,0.14595461308449,0.145859799053008,0,0,0.999350386880702,0.999350386880702,0.00064961311929784
vg,fixedfrag,L5,znf-loop,nopath,100,0,0.0015699467339501,0.01,64206,10080,69272,64206,0,69272,5066,0,0.15699467339501,0.145513338722716,0,0.0731320013858413,1,0.926867998614159,0
vg,fixedfrag,L5,znf-loop,path,100,0,0.00145319022924581,0.00997718932857285,69227,10083,69227,69227,45,69272,0,0,0.145651263235443,0.145556646264003,0,0,0.999350386880702,0.999350386880702,0.00064961311929784
vg,fixedfrag,L5,znf-msa,nopath,100,0,0.00161821377319854,0.01,62019,10036,69272,62019,0,69272,7253,0,0.161821377319854,0.144878161450514,0,0.104703198983716,1,0.895296801016284,0
vg,fixedfrag,L5,znf-msa,path,100,0,0.00145535688411047,0.010003984063745,69014,10040,69227,69014,45,69272,213,0,0.145477729156403,0.144935904838896,0,0.00307483543134311,0.999350386880702,0.996275551449359,0.00064961311929784
vg,frag,L5,allele-msa-dag,nopath,100,0,0.00105963642345974,0.00598383500557414,60785,10764,69272,60785,0,69272,8487,0,0.1770831619643,0.155387458136043,0,0.122517034299573,1,0.877482965700427,0
vg,frag,L5,allele-msa-dag,path,100,0,0.00156615895473905,0.0106782163598779,69265,10159,69270,69265,2,69272,5,0,0.1466685916408,0.146653770643261,0,7.21792354775378e-05,0.999971128305809,0.999898949070331,2.88716941910151e-05
vg,frag,L5,stacked,nopath,100,0,0.00145513338722716,0.01,69272,10080,69272,69272,0,69272,0,0,0.145513338722716,0.145513338722716,0,0,1,1,0
vg,frag,L5,stacked,path,100,0,0.00156330301717915,0.0106837016574586,69270,10136,69270,69270,2,69272,0,0,0.146325970838747,0.146321746160065,0,0,0.999971128305809,0.999971128305809,2.88716941910151e-05
vg,frag,L5,znf-loop,nopath,100,0,0.0015699467339501,0.01,64206,10080,69272,64206,0,69272,5066,0,0.15699467339501,0.145513338722716,0,0.0731320013858413,1,0.926867998614159,0
vg,frag,L5,znf-loop,path,100,0,0.00155025553662692,0.0105470975346233,69266,10181,69270,69266,2,69272,4,0,0.146984090318482,0.146971359279363,0,5.77433883820303e-05,0.999971128305809,0.999913384917427,2.88716941910151e-05
vg,frag,L5,znf-msa,nopath,100,0,0.00161821377319854,0.01,62019,10036,69272,62019,0,69272,7253,0,0.161821377319854,0.144878161450514,0,0.104703198983716,1,0.895296801016284,0
vg,frag,L5,znf-msa,path,100,0,0.00158103683097163,0.0108178844056707,69018,10087,69270,69018,2,69272,252,0,0.146150279637196,0.145614389652385,0,0.00363783346806791,0.999971128305809,0.996333294837741,2.88716941910151e-05
vg,none,L5,allele-msa-dag,nopath,100,0,0.00118697046968825,0.00694284064665127,60785,10392,69272,60785,0,69272,8487,0,0.170963231060294,0.150017323016515,0,0.122517034299573,1,0.877482965700427,0
vg,none,L5,allele-msa-dag,path,100,0,0.00160222908786418,0.0109275305238283,69266,10156,69271,69266,1,69272,5,0,0.146623162879335,0.146610463101975,0,7.21792354775378e-05,0.999985564152905,0.999913384917427,1.44358470955076e-05
vg,none,L5,stacked,nopath,100,0,0.00145513338722716,0.01,69272,10080,69272,69272,0,69272,0,0,0.145513338722716,0.145513338722716,0,0,1,1,0
vg,none,L5,stacked,path,100,0,0.00159475105022304,0.0108773139031115,69271,10156,69271,69271,1,69272,0,0,0.146612579578756,0.146610463101975,0,0,0.999985564152905,0.999985564152905,1.44358470955076e-05
vg,none,L5,znf-loop,nopath,100,0,0.0015699467339501,0.01,64206,10080,69272,64206,0,69272,5066,0,0.15699467339501,0.145513338722716,0,0.0731320013858413,1,0.926867998614159,0
vg,none,L5,znf-loop,path,100,0,0.00155644101808942,0.010570644180802,69267,10199,69271,69267,1,69272,4,0,0.14724183232997,0.147231204527082,0,5.77433883820303e-05,0.999985564152905,0.999927820764522,1.44358470955076e-05
vg,none,L5,znf-msa,nopath,100,0,0.00161821377319854,0.01,62019,10036,69272,62019,0,69272,7253,0,0.161821377319854,0.144878161450514,0,0.104703198983716,1,0.895296801016284,0
vg,none,L5,znf-msa,path,100,0,0.00161694173561503,0.011047421047421,69013,10101,69271,69013,1,69272,258,0,0.146363728572878,0.145816491511722,0,0.00372444855064095,0.999985564152905,0.996261115602263,1.44358470955076e-05
vg,fixedfrag,L5,allele-msa,nopath,100,0,0,0,0,0,69272,0,0,69272,69272,0,NA,0,0,1,1,0,0
vg,fixedfrag,L5,allele-msa,path,100,0,0,0,0,0,69227,0,45,69272,69227,0,NA,0,0,0.999350386880702,0.999350386880702,0,0.00064961311929784
vg,frag,L5,allele-msa,nopath,100,0,0,0,0,0,69272,0,0,69272,69272,0,NA,0,0,1,1,0,0
vg,frag,L5,allele-msa,path,100,0,0,0,0,0,69270,0,2,69272,69270,0,NA,0,0,0.999971128305809,0.999971128305809,0,2.88716941910151e-05
vg,none,L5,allele-msa,nopath,100,0,0,0,0,0,69272,0,0,69272,69272,0,NA,0,0,1,1,0,0
vg,none,L5,allele-msa,path,100,0,0,0,0,0,69271,0,1,69272,69271,0,NA,0,0,0.999985564152905,0.999985564152905,0,1.44358470955076e-05
ga,none,L6,allele-msa,nopath,100,0,-0.0412582350385996,-0.055261552699204,83291,62185,83291,83291,28555,111846,0,0,0.746599272430395,0.555987697369598,0,0,0.744693596552402,0.744693596552402,0.255306403447598
ga,none,L6,allele-msa,path,100,0,-0.0436574777743094,-0.0584271961774536,83291,62236,83291,83291,28555,111846,0,0,0.74721158348441,0.556443681490621,0,0,0.744693596552402,0.744693596552402,0.255306403447598
ga,none,L6,allele-msa-dag,nopath,100,0,-0.0423087472079817,-0.0608845671780784,83291,57879,83291,83291,28555,111846,0,0,0.694901009712934,0.517488332171021,0,0,0.744693596552402,0.744693596552402,0.255306403447598
ga,none,L6,allele-msa-dag,path,100,0,-0.0423087472079817,-0.0608845671780784,83291,57879,83291,83291,28555,111846,0,0,0.694901009712934,0.517488332171021,0,0,0.744693596552402,0.744693596552402,0.255306403447598
ga,none,L6,stacked,nopath,100,0,0.00317503787323961,0.00448041609345351,83291,59024,83291,83291,28555,111846,0,0,0.708647993180536,0.527725622731255,0,0,0.744693596552402,0.744693596552402,0.255306403447598
ga,none,L6,stacked,path,100,0,0.00317503787323961,0.00448041609345351,83291,59024,83291,83291,28555,111846,0,0,0.708647993180536,0.527725622731255,0,0,0.744693596552402,0.744693596552402,0.255306403447598
ga,none,L6,znf-loop,nopath,100,0,0.0228117081917614,0.0377637983622523,83291,50313,83291,83291,28555,111846,0,0,0.604062863934879,0.449841746687409,0,0,0.744693596552402,0.744693596552402,0.255306403447598
ga,none,L6,znf-loop,path,100,0,0.0228117081917614,0.0377637983622523,83291,50313,83291,83291,28555,111846,0,0,0.604062863934879,0.449841746687409,0,0,0.744693596552402,0.744693596552402,0.255306403447598
ga,none,L6,znf-msa,nopath,100,0,0,0,6247,0,83291,6247,28555,111846,77044,0,0,0,0,0.688840012159577,0.744693596552402,0.0558535843928259,0.255306403447598
ga,none,L6,znf-msa,path,100,0,0,0,6247,0,83291,6247,28555,111846,77044,0,0,0,0,0.688840012159577,0.744693596552402,0.0558535843928259,0.255306403447598
mg,none,L6,allele-msa,nopath,100,0,-0.0169513612056393,-0.0262814772941398,8228,5307,44246,8228,11718,111846,91900,55882,0.644992707826932,0.0474491711818035,0.499633424530158,0.821665504354201,0.395597518015843,0.0735654381917994,0.104769057453999
mg,none,L6,allele-msa,path,100,0,-0.0184248191027496,-0.0281204859193816,8292,5433,44246,8292,11718,111846,91836,55882,0.65520984081042,0.0485757201866853,0.499633424530158,0.821093288986642,0.395597518015843,0.0741376535593584,0.104769057453999
mg,none,L6,allele-msa-dag,nopath,100,0,-0.0154196098817892,-0.0192730965901065,44243,35397,44246,44243,11718,111846,55885,55882,0.80005876635852,0.316479802585698,0.499633424530158,0.499660247125512,0.395597518015843,0.395570695420489,0.104769057453999
mg,none,L6,allele-msa-dag,path,100,0,-0.0154196098817892,-0.0192730965901065,44243,35397,44246,44243,11718,111846,55885,55882,0.80005876635852,0.316479802585698,0.499633424530158,0.499660247125512,0.395597518015843,0.395570695420489,0.104769057453999
mg,none,L6,stacked,nopath,100,0,0.00340971839262306,0.00701475798577207,44246,21507,44246,44246,11718,111846,55882,55882,0.486077837544637,0.192291186095167,0.499633424530158,0.499633424530158,0.395597518015843,0.395597518015843,0.104769057453999
mg,none,L6,stacked,path,100,0,0.00340971839262306,0.00701475798577207,44246,21507,44246,44246,11718,111846,55882,55882,0.486077837544637,0.192291186095167,0.499633424530158,0.499633424530158,0.395597518015843,0.395597518015843,0.104769057453999
mg,none,L6,znf-loop,nopath,100,0,-0.0137647764769697,-0.0142254992642422,44246,42813,44246,44246,11718,111846,55882,55882,0.967612891560819,0.382785258301593,0.499633424530158,0.499633424530158,0.395597518015843,0.395597518015843,0.104769057453999
mg,none,L6,znf-loop,path,100,0,-0.0137647764769697,-0.0142254992642422,44246,42813,44246,44246,11718,111846,55882,55882,0.967612891560819,0.382785258301593,0.499633424530158,0.499633424530158,0.395597518015843,0.395597518015843,0.104769057453999
mg,none,L6,znf-msa,nopath,100,0,-4.2654028436019e-06,-0.00255,3587,6,44246,3587,11718,111846,96541,55882,0.00167270699749094,5.3645190708653e-05,0.499633424530158,0.863160059367344,0.395597518015843,0.0320708831786564,0.104769057453999
mg,none,L6,znf-msa,path,100,0,-4.2654028436019e-06,-0.00255,3587,6,44246,3587,11718,111846,96541,55882,0.00167270699749094,5.3645190708653e-05,0.499633424530158,0.863160059367344,0.395597518015843,0.0320708831786564,0.104769057453999
vg,fixedfrag,L6,allele-msa-dag,nopath,100,0,0.00725565584566514,0.024049499229584,103256,31152,111846,103256,0,111846,8590,0,0.301696753699543,0.278525830159326,0,0.0768020313645548,1,0.923197968635445,0
vg,fixedfrag,L6,allele-msa-dag,path,100,0,0.00713321638264356,0.0261794172716224,111728,30443,111728,111728,118,111846,0,0,0.272474223113275,0.272186756790587,0,0,0.998944977916063,0.998944977916063,0.00105502208393684
vg,fixedfrag,L6,stacked,nopath,100,0,0.00705130268404771,0.0259291162546028,111846,30416,111846,111846,0,111846,0,0,0.271945353432398,0.271945353432398,0,0,1,1,0
vg,fixedfrag,L6,stacked,path,100,0,0.00708327366461406,0.0259237421383648,111728,30528,111728,111728,118,111846,0,0,0.273234999283975,0.272946730325626,0,0,0.998944977916063,0.998944977916063,0.00105502208393684
vg,fixedfrag,L6,znf-loop,nopath,100,0,0.00739394166674479,0.0259291162546028,106663,30416,111846,106663,0,111846,5183,0,0.285159802368206,0.271945353432398,0,0.0463405039071581,1,0.953659496092842,0
vg,fixedfrag,L6,znf-loop,path,100,0,0.00713088930259201,0.0261622828621154,111728,30453,111728,111728,118,111846,0,0,0.272563726192181,0.272276165441768,0,0,0.998944977916063,0.998944977916063,0.00105502208393684
vg,fixedfrag,L6,znf-msa,nopath,100,0,0.00752096853042953,0.0259135345795627,104323,30278,111846,104323,0,111846,7523,0,0.290233217986446,0.270711514046099,0,0.0672621282835327,1,0.932737871716467,0
vg,fixedfrag,L6,znf-msa,path,100,0,0.00712698398440658,0.0261680023745919,111329,30321,111728,111329,118,111846,399,0,0.272354912017534,0.271095971246178,0,0.00356740518212542,0.998944977916063,0.995377572733938,0.00105502208393684
vg,frag,L6,allele-msa-dag,nopath,100,0,0.00725565584566514,0.024049499229584,103256,31152,111846,103256,0,111846,8590,0,0.301696753699543,0.278525830159326,0,0.0768020313645548,1,0.923197968635445,0
vg,frag,L6,allele-msa-dag,path,100,0,0.00742013665307291,0.0270574615183929,111816,30664,111826,111816,20,111846,10,0,0.27423624526007,0.274162687981689,0,8.94086511810883e-05,0.999821182697638,0.999731774046457,0.000178817302362177
vg,frag,L6,stacked,nopath,100,0,0.00705130268404771,0.0259291162546028,111846,30416,111846,111846,0,111846,0,0,0.271945353432398,0.271945353432398,0,0,1,1,0
vg,frag,L6,stacked,path,100,0,0.00743422817591616,0.0271502286087524,111826,30620,111826,111826,20,111846,0,0,0.273818253357895,0.273769289916492,0,0,0.999821182697638,0.999821182697638,0.000178817302362177
vg,frag,L6,znf-loop,nopath,100,0,0.00739394166674479,0.0259291162546028,106663,30416,111846,106663,0,111846,5183,0,0.285159802368206,0.271945353432398,0,0.0463405039071581,1,0.953659496092842,0
vg,frag,L6,znf-loop,path,100,0,0.00739945805274596,0.0270047978067169,111819,30639,111826,111819,20,111846,7,0,0.274005312156253,0.273939166353736,0,6.25860558267618e-05,0.999821182697638,0.999758596641811,0.000178817302362177
vg,frag,L6,znf-msa,nopath,100,0,0.00752096853042953,0.0259135345795627,104323,30278,111846,104323,0,111846,7523,0,0.290233217986446,0.270711514046099,0,0.0672621282835327,1,0.932737871716467,0
vg,frag,L6,znf-msa,path,100,0,0.00744627372125173,0.0272074258724744,111398,30488,111826,111398,20,111846,428,0,0.273685344440654,0.272589095720902,0,0.00382669027055058,0.999821182697638,0.995994492427087,0.000178817302362177
vg,none,L6,allele-msa-dag,nopath,100,0,0.00733022778337336,0.0246039072912265,103256,30763,111846,103256,0,111846,8590,0,0.297929418145193,0.275047833628382,0,0.0768020313645548,1,0.923197968635445,0
vg,none,L6,allele-msa-dag,path,100,0,0.00739501359278867,0.0269563516641132,111824,30677,111832,111824,14,111846,8,0,0.274332880240378,0.274278919228225,0,7.15269209448706e-05,0.999874827888346,0.999803300967402,0.000125172111653524
vg,none,L6,stacked,nopath,100,0,0.00705076623214062,0.025927143608627,111846,30416,111846,111846,0,111846,0,0,0.271945353432398,0.271945353432398,0,0,1,1,0
vg,none,L6,stacked,path,100,0,0.00741165319407683,0.0270665839401757,111832,30623,111832,111832,14,111846,0,0,0.273830388439803,0.273796112511847,0,0,0.999874827888346,0.999874827888346,0.000125172111653524
vg,none,L6,znf-loop,nopath,100,0,0.00739337914740819,0.025927143608627,106663,30416,111846,106663,0,111846,5183,0,0.285159802368206,0.271945353432398,0,0.0463405039071581,1,0.953659496092842,0
vg,none,L6,znf-loop,path,100,0,0.00738801899362408,0.0269640992167102,111827,30640,111832,111827,14,111846,5,0,0.273994652454237,0.273948107218854,0,4.47043255905441e-05,0.999874827888346,0.999830123562756,0.000125172111653524
