Aligner,Frag,Allele,Graph,Path,Coverage,Error,MeanDiff,MeanDiffNo0,NumReads,NumReadsNo0,MeanDiffPos,MeanDiffNeg,NumReadsPos,NumReadsNeg,PropReadsDiff,PropPos,PropNeg,NumReadsNoMapRef,NumReadsNoMapGraph
vg,frag,L34,allele-msa,path,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,frag,L34,allele-msa,path,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,none,L34,allele-msa,nopath,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,none,L34,allele-msa,nopath,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,none,L34,allele-msa,nopath,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,none,L34,allele-msa,path,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,none,L34,allele-msa,path,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,none,L34,allele-msa,path,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2109200
ga,none,L35,allele-msa,nopath,100,0,-0.00197430615897023,-0.0530310039032652,2109200,78524,0.070191755857295,-0.0821853148110236,15024,63500,0.0372292812440736,0.0071230798406979,0.0301062014033757,0,0
ga,none,L35,allele-msa,nopath,100,0.001,-0.00197547426324199,-0.053042115182295,2109200,78554,0.0700489772356961,-0.0819171017515874,14926,63628,0.0372435046463114,0.00707661672672103,0.0301668879195904,0,0
ga,none,L35,allele-msa,nopath,100,0.01,-0.00195961909670757,-0.0523743688106341,2109173,78916,0.0667117296381647,-0.0792644201185169,14537,64379,0.037415612659559,0.006892274839475,0.030523337820084,0,27
ga,none,L35,allele-msa,path,100,0,-0.00209176808766357,-0.0561153511122699,2109200,78623,0.070191755857295,-0.0859528953364047,15024,63599,0.0372762184714584,0.0071230798406979,0.0301531386307605,0,0
ga,none,L35,allele-msa,path,100,0.001,-0.00209960961641381,-0.0562641705896403,2109200,78709,0.0700422054218886,-0.085809185897661,14921,63788,0.0373169922245401,0.0070742461596814,0.0302427460648587,0,0
ga,none,L35,allele-msa,path,100,0.01,-0.00213201357484331,-0.0565331110641053,2109133,79541,0.0666274561870255,-0.0839669186838019,14490,65051,0.0377126525449083,0.00687012151438529,0.030842531030523,0,67
ga,none,L35,allele-msa-dag,nopath,100,0,-0.00193323533282761,-0.0524906666151747,2109200,77682,0.0768317430420371,-0.0943829723732424,19007,58675,0.0368300777545989,0.00901147354447184,0.0278186042101271,0,0
ga,none,L35,allele-msa-dag,nopath,100,0.001,-0.00191003754385907,-0.051903543990698,2109199,77618,0.0766044277814604,-0.0935803828824433,19008,58610,0.0367997519437474,0.00901195193056701,0.0277878000131804,0,1
ga,none,L35,allele-msa-dag,nopath,100,0.01,-0.00172607653839881,-0.0473187630924405,2109128,76936,0.0736519895286371,-0.0873688724723183,19136,57800,0.036477634358844,0.00907294388960746,0.0274046904692366,0,72
ga,none,L35,allele-msa-dag,path,100,0,-0.00193323533282761,-0.0524906666151747,2109200,77682,0.0768317430420371,-0.0943829723732424,19007,58675,0.0368300777545989,0.00901147354447184,0.0278186042101271,0,0
ga,none,L35,allele-msa-dag,path,100,0.001,-0.00191003754385907,-0.051903543990698,2109199,77618,0.0766044277814604,-0.0935803828824433,19008,58610,0.0367997519437474,0.00901195193056701,0.0277878000131804,0,1
ga,none,L35,allele-msa-dag,path,100,0.01,-0.00172607653839881,-0.0473187630924405,2109128,76936,0.0736519895286371,-0.0873688724723183,19136,57800,0.036477634358844,0.00907294388960746,0.0274046904692366,0,72
ga,none,L35,stacked,nopath,100,0,-0.000109716515835388,-0.00448929299293862,2109200,51548,0.0648402947306126,-0.0526185098435549,21122,30426,0.0244395979518301,0.0100142234022378,0.0144253745495923,0,0
ga,none,L35,stacked,nopath,100,0.001,-0.000129803397264366,-0.0053272104276847,2109200,51393,0.0642562525013135,-0.0531624141098634,20937,30456,0.0243661103736014,0.00992651242177129,0.0144395979518301,0,0
ga,none,L35,stacked,nopath,100,0.01,-0.000282228773686124,-0.0118434731453185,2109199,50262,0.0591631473876923,-0.0568544964986022,19500,30762,0.0238298994073105,0.00924521583786072,0.0145846835694498,0,1
ga,none,L35,stacked,path,100,0,-0.000109716515835388,-0.00448929299293862,2109200,51548,0.0648402947306126,-0.0526185098435549,21122,30426,0.0244395979518301,0.0100142234022378,0.0144253745495923,0,0
ga,none,L35,stacked,path,100,0.001,-0.000129803397264366,-0.0053272104276847,2109200,51393,0.0642562525013135,-0.0531624141098634,20937,30456,0.0243661103736014,0.00992651242177129,0.0144395979518301,0,0
ga,none,L35,stacked,path,100,0.01,-0.000282228773686124,-0.0118434731453185,2109199,50262,0.0591631473876923,-0.0568544964986022,19500,30762,0.0238298994073105,0.00924521583786072,0.0145846835694498,0,1
ga,none,L35,znf-loop,nopath,100,0,0.00117589898392756,0.0572174807230027,2109200,43347,0.0855351493747856,-0.0233038276644795,32069,11278,0.0205513938934193,0.0152043428788166,0.00534705101460269,0,0
ga,none,L35,znf-loop,nopath,100,0.001,0.00115814700008534,0.0563680001056858,2109200,43336,0.0850543852783013,-0.0230458919252174,31836,11500,0.0205461786459321,0.0150938744547696,0.00545230419116253,0,0
ga,none,L35,znf-loop,nopath,100,0.01,0.00101012785637378,0.049336760010189,2109197,43184,0.0809475612725997,-0.0219919486976849,29923,13261,0.0204741425291236,0.0141869156840257,0.00628722684509792,0,3
ga,none,L35,znf-loop,path,100,0,0.00117589898392756,0.0572174807230027,2109200,43347,0.0855351493747856,-0.0233038276644795,32069,11278,0.0205513938934193,0.0152043428788166,0.00534705101460269,0,0
ga,none,L35,znf-loop,path,100,0.001,0.00115814700008534,0.0563680001056858,2109200,43336,0.0850543852783013,-0.0230458919252174,31836,11500,0.0205461786459321,0.0150938744547696,0.00545230419116253,0,0
ga,none,L35,znf-loop,path,100,0.01,0.00101012785637378,0.049336760010189,2109197,43184,0.0809475612725997,-0.0219919486976849,29923,13261,0.0204741425291236,0.0141869156840257,0.00628722684509792,0,3
ga,none,L35,znf-msa,nopath,100,0,0,0,2009029,0,0,0,0,0,0,0,0,0,100171
ga,none,L35,znf-msa,nopath,100,0.001,-4.60021841970869e-06,-0.0847884404587156,2009022,109,0.0082118808,-0.163602272033898,50,59,5.42552545467397e-05,2.48877314434586e-05,2.93675231032811e-05,0,100178
ga,none,L35,znf-msa,nopath,100,0.01,-2.58208811321581e-05,-0.0394148294604863,2008836,1316,0.00987320006060606,-0.0890033957469512,660,656,0.000655105742828185,0.000328548472846962,0.000326557269981223,0,100364
ga,none,L35,znf-msa,path,100,0,0,0,2009029,0,0,0,0,0,0,0,0,0,100171
ga,none,L35,znf-msa,path,100,0.001,-4.60021841970869e-06,-0.0847884404587156,2009022,109,0.0082118808,-0.163602272033898,50,59,5.42552545467397e-05,2.48877314434586e-05,2.93675231032811e-05,0,100178
ga,none,L35,znf-msa,path,100,0.01,-2.58208811321581e-05,-0.0394148294604863,2008836,1316,0.00987320006060606,-0.0890033957469512,660,656,0.000655105742828185,0.000328548472846962,0.000326557269981223,0,100364
vg,fixedfrag,L35,allele-msa-dag,nopath,100,0,-0.000132122707043848,-0.116436102910164,2089497,2371,0,-0.116436102910164,0,2371,0.00113472285435203,0,0.00113472285435203,0,19703
vg,fixedfrag,L35,allele-msa-dag,nopath,100,0.001,-0.000188288081434284,-0.13248737798721,2090520,2971,0.01,-0.143658802177858,216,2755,0.00142117750607504,0.000103323574995695,0.00131785393107935,0,18680
vg,fixedfrag,L35,allele-msa-dag,nopath,100,0.01,-0.000497856647920383,-0.147914423349391,2096949,7058,0.0102607871028924,-0.21532026672055,2109,4949,0.00336584246922553,0.00100574692088363,0.0023600955483419,0,12251
vg,fixedfrag,L35,allele-msa-dag,path,100,0,1.81111321828181e-06,0.0176036866359447,2109200,217,0.190078125,-0.230449438202247,128,89,0.000102882609520197,6.06865162146785e-05,4.21960933055187e-05,0,0
vg,fixedfrag,L35,allele-msa-dag,path,100,0.001,2.95372653138631e-06,0.0140315315315315,2109200,444,0.0768079096045198,-0.232888888888889,354,90,0.000210506353119666,0.00016783614640622,4.26702067134459e-05,0,0
vg,fixedfrag,L35,allele-msa-dag,path,100,0.01,1.22036791200455e-05,0.0104464285714286,2109200,2464,0.0195729386892178,-0.207575757575758,2365,99,0.00116821543713256,0.00112127820974777,4.69372273847904e-05,0,0
vg,fixedfrag,L35,stacked,nopath,100,0,0,0,2109200,0,0,0,0,0,0,0,0,0,0
vg,fixedfrag,L35,stacked,nopath,100,0.001,1.6119855869524e-07,0.00596491228070175,2109200,57,0.01,-0.0109090909090909,46,11,2.7024464251849e-05,2.18092167646501e-05,5.21524748719894e-06,0,0
vg,fixedfrag,L35,stacked,nopath,100,0.01,-1.94386773734272e-07,-0.0005125,2109197,800,0.0102183406113537,-0.0148830409356725,458,342,0.000379291265822965,0.000217144249683647,0.000162147016139317,0,3
vg,fixedfrag,L35,stacked,path,100,0,6.73241039256594e-07,0.00362244897959184,2109200,392,0.199593495934959,-0.0859851301115242,123,269,0.000185852455907453,5.83159491750427e-05,0.00012753650673241,0,0
vg,fixedfrag,L35,stacked,path,100,0.001,1.00037929072634e-06,0.00470982142857143,2109200,448,0.154578313253012,-0.0835106382978723,166,282,0.000212402806751375,7.87028257159112e-05,0.000133699981035464,0,0
vg,fixedfrag,L35,stacked,path,100,0.01,8.39180732031126e-07,0.00189914163090129,2109200,932,0.0520037453183521,-0.0653266331658292,534,398,0.000441873696188128,0.000253176559833112,0.000188697136355016,0,0
vg,fixedfrag,L35,znf-loop,nopath,100,0,-4.79904479812335e-09,-0.01,2083748,1,0,-0.01,0,1,4.79904479812338e-07,0,4.79904479812338e-07,0,25452
vg,fixedfrag,L35,znf-loop,nopath,100,0.001,-3.68507171786607e-05,-0.402198952879581,2084627,191,0.01,-0.532965517241379,46,145,9.16231057162744e-05,2.20662977117729e-05,6.95568080045015e-05,0,24573
vg,fixedfrag,L35,znf-loop,nopath,100,0.01,-0.000289456817051238,-0.374242424242424,2090640,1617,0.0102922755741127,-0.53609841827768,479,1138,0.000773447365400069,0.000229116442811771,0.000544330922588298,0,18560
vg,fixedfrag,L35,znf-loop,path,100,0,1.91541816802581e-06,0.0280555555555556,2109200,144,0.155287356321839,-0.166140350877193,87,57,6.82723307415134e-05,4.12478664896643e-05,2.7024464251849e-05,0,0
vg,fixedfrag,L35,znf-loop,path,100,0.001,2.21410961501991e-06,0.0241968911917098,2109200,193,0.10589552238806,-0.16135593220339,134,59,9.1503887729945e-05,6.35311966622416e-05,2.79726910677034e-05,0,0
vg,fixedfrag,L35,znf-loop,path,100,0.01,3.97781149250898e-06,0.0132543443917852,2109200,633,0.0319823008849558,-0.142352941176471,565,68,0.000300113787217903,0.000267874075478855,3.2239711739048e-05,0,0
vg,fixedfrag,L35,znf-msa,nopath,100,0,0,0,2083590,0,0,0,0,0,0,0,0,0,25610
vg,fixedfrag,L35,znf-msa,nopath,100,0.001,-9.78697967090796e-07,-0.0056043956043956,2084402,364,0.01,-0.345,348,16,0.000174630421578947,0.00016695435909196,7.67606248698668e-06,0,24798
vg,fixedfrag,L35,znf-msa,nopath,100,0.01,-1.11216127295567e-05,-0.0059467758444217,2089625,3908,0.0103848209513629,-0.374096385542169,3742,166,0.0018701920200993,0.00179075192917389,7.94400909254053e-05,0,19575
vg,fixedfrag,L35,znf-msa,path,100,0,3.77921422691596e-06,0.0402525252525253,2108904,198,0.190076335877863,-0.252686567164179,131,67,9.38876307314131e-05,6.21175738677531e-05,3.177005686366e-05,0,296
vg,fixedfrag,L35,znf-msa,path,100,0.001,5.11155324834942e-06,0.0183022071307301,2108948,589,0.0569708737864078,-0.250810810810811,515,74,0.000279286165424657,0.000244197580974021,3.50885844506361e-05,0,252
vg,fixedfrag,L35,znf-msa,path,100,0.01,1.72820482427547e-05,0.00850443303779748,2109125,4286,0.0157757998556651,-0.225813953488372,4157,129,0.00203212232560896,0.00197095952112843,6.1162804480531e-05,0,75
vg,frag,L35,allele-msa-dag,nopath,100,0,-0.000132122707043848,-0.116436102910164,2089497,2371,0,-0.116436102910164,0,2371,0.00113472285435203,0,0.00113472285435203,0,19703
vg,frag,L35,allele-msa-dag,nopath,100,0.001,-0.000188288081434284,-0.13248737798721,2090520,2971,0.01,-0.143658802177858,216,2755,0.00142117750607504,0.000103323574995695,0.00131785393107935,0,18680
vg,frag,L35,allele-msa-dag,nopath,100,0.01,-0.000497856647920383,-0.147914423349391,2096949,7058,0.0102607871028924,-0.21532026672055,2109,4949,0.00336584246922553,0.00100574692088363,0.0023600955483419,0,12251
vg,frag,L35,allele-msa-dag,path,100,0,-3.03269184860841e-06,-0.0507142857142857,2107039,126,0.1125,-0.0617796610169492,8,118,5.97995575781939e-05,3.79679730655199e-06,5.60027602716419e-05,0,2161
vg,frag,L35,allele-msa-dag,path,100,0.001,-2.75703673122688e-06,-0.0148974358974359,2107335,390,0.0135042735042735,-0.0575,234,156,0.000185067870082355,0.000111040722049413,7.40271480329421e-05,0,1865
vg,frag,L35,allele-msa-dag,path,100,0.01,9.48471443421782e-07,0.000729394602479942,2108656,2742,0.0106546275395034,-0.0409867172675522,2215,527,0.00130035434893126,0.00105043212358962,0.000249922225341639,0,544
vg,frag,L35,stacked,nopath,100,0,0,0,2109200,0,0,0,0,0,0,0,0,0,0
vg,frag,L35,stacked,nopath,100,0.001,1.6119855869524e-07,0.00596491228070175,2109200,57,0.01,-0.0109090909090909,46,11,2.7024464251849e-05,2.18092167646501e-05,5.21524748719894e-06,0,0
vg,frag,L35,stacked,nopath,100,0.01,-1.94386773734272e-07,-0.0005125,2109197,800,0.0102183406113537,-0.0148830409356725,458,342,0.000379291265822965,0.000217144249683647,0.000162147016139317,0,3
vg,frag,L35,stacked,path,100,0,-4.58924370497665e-06,-0.0685815602836879,2107101,141,0.1125,-0.0794736842105263,8,133,6.6916583495523e-05,3.79668558839847e-06,6.31198979071245e-05,0,2099
vg,frag,L35,stacked,path,100,0.001,-6.02644613353656e-06,-0.0427609427609428,2107378,297,0.0249090909090909,-0.0581404958677686,55,242,0.000140933425327587,2.60987824680717e-05,0.000114834642859515,0,1822
vg,frag,L35,stacked,path,100,0.01,-1.62759089042311e-05,-0.0223583061889251,2108638,1535,0.0123399558498896,-0.0368853974121996,453,1082,0.000727958046852992,0.000214830615781372,0.000513127431071621,0,562
vg,frag,L35,znf-loop,nopath,100,0,-4.79904479812335e-09,-0.01,2083748,1,0,-0.01,0,1,4.79904479812338e-07,0,4.79904479812338e-07,0,25452
vg,frag,L35,znf-loop,nopath,100,0.001,-3.68507171786607e-05,-0.402198952879581,2084627,191,0.01,-0.532965517241379,46,145,9.16231057162744e-05,2.20662977117729e-05,6.95568080045015e-05,0,24573
vg,frag,L35,znf-loop,nopath,100,0.01,-0.000289456817051238,-0.374242424242424,2090640,1617,0.0102922755741127,-0.53609841827768,479,1138,0.000773447365400069,0.000229116442811771,0.000544330922588298,0,18560
vg,frag,L35,znf-loop,path,100,0,-2.22106212329743e-06,-0.026145251396648,2107100,179,0.1125,-0.0326315789473684,8,171,8.49508803568886e-05,3.79668739025201e-06,8.11541929666366e-05,0,2100
vg,frag,L35,znf-loop,path,100,0.001,-4.32763622800948e-06,-0.0199126637554585,2107386,458,0.0254716981132075,-0.0258518518518519,53,405,0.000217330854432933,2.51496403601429e-05,0.00019218121407279,0,1814
vg,frag,L35,znf-loop,path,100,0.01,-1.45114960925663e-05,-0.0142990654205607,2108673,2140,0.0122594142259414,-0.0219374247894104,478,1662,0.00101485626268274,0.000226682847459042,0.000788173415223698,0,527
vg,frag,L35,znf-msa,nopath,100,0,0,0,2083590,0,0,0,0,0,0,0,0,0,25610
vg,frag,L35,znf-msa,nopath,100,0.001,-9.78697967090796e-07,-0.0056043956043956,2084402,364,0.01,-0.345,348,16,0.000174630421578947,0.00016695435909196,7.67606248698668e-06,0,24798
vg,frag,L35,znf-msa,nopath,100,0.01,-1.11216127295567e-05,-0.0059467758444217,2089625,3908,0.0103848209513629,-0.374096385542169,3742,166,0.0018701920200993,0.00179075192917389,7.94400909254053e-05,0,19575
vg,frag,L35,znf-msa,path,100,0,4.27226073322435e-07,0.1125,2106613,8,0.1125,0,8,0,3.79756509619944e-06,3.79756509619944e-06,0,0,2587
vg,frag,L35,znf-msa,path,100,0.001,1.21026532812903e-06,0.00634328358208955,2106976,402,0.0120918367346939,-0.219,392,10,0.000190794769375636,0.000186048630833954,4.74613854168249e-06,0,2224
vg,frag,L35,znf-msa,path,100,0.01,1.21838206071138e-05,0.00621432027092404,2108534,4134,0.0105959446092977,-0.190666666666667,4044,90,0.00196060390773874,0.00191792022324516,4.26836844935865e-05,0,666
vg,none,L35,allele-msa-dag,nopath,100,0,-0.000128380179536032,-0.134663654618474,2089497,1992,0,-0.134663654618474,0,1992,0.000953339487924606,0,0.000953339487924606,0,19703
vg,none,L35,allele-msa-dag,nopath,100,0.001,-0.000181691636530624,-0.149362957137239,2090520,2543,0.01,-0.164230438521066,217,2326,0.00121644375562061,0.000103801924879934,0.00111264183074068,0,18680
vg,none,L35,allele-msa-dag,nopath,100,0.01,-0.000475592780149751,-0.1558265625,2096941,6400,0.010259067357513,-0.238267477203647,2123,4277,0.00305206488880708,0.00101242714983397,0.0020396377389731,0,12259
vg,none,L35,allele-msa-dag,path,100,0,-3.61602210993466e-06,-0.0668421052631579,2107288,114,0.08,-0.0694642857142857,2,112,5.40979685738257e-05,9.49087167961854e-07,5.31488814058638e-05,0,1912
vg,none,L35,allele-msa-dag,path,100,0.001,-2.80420925569359e-06,-0.0165546218487395,2107546,357,0.0106140350877193,-0.0645736434108527,228,129,0.000169391320521592,0.000108182692097824,6.12086284237687e-05,0,1654
vg,none,L35,allele-msa-dag,path,100,0.01,1.68348970818721e-06,0.00132019338043882,2108715,2689,0.0103303167420814,-0.0402505219206681,2210,479,0.00127518417614519,0.00104803162115317,0.000227152554992021,0,485
vg,none,L35,stacked,nopath,100,0,-1.89645363170871e-08,-0.01,2109200,4,0,-0.01,0,4,1.8964536317087e-06,0,1.8964536317087e-06,0,0
vg,none,L35,stacked,nopath,100,0.001,1.65939692774511e-07,0.00614035087719298,2109200,57,0.01,-0.012,47,10,2.7024464251849e-05,2.22833301725773e-05,4.74113407927176e-06,0,0
vg,none,L35,stacked,nopath,100,0.01,9.24522460443476e-07,0.00281791907514451,2109197,692,0.0102178649237473,-0.0117596566523605,459,233,0.000328086944936865,0.000217618363765926,0.000110468581170939,0,3
vg,none,L35,stacked,path,100,0,-3.79626400168933e-06,-0.0610687022900763,2107335,131,0.08,-0.0632558139534884,2,129,6.21638230276629e-05,9.49066000422334e-07,6.12147570272406e-05,0,1865
vg,none,L35,stacked,path,100,0.001,-5.16706364645708e-06,-0.0374226804123711,2107580,291,0.0128571428571429,-0.047603305785124,49,242,0.000138073050607806,2.32494140198711e-05,0.000114823636587935,0,1620
vg,none,L35,stacked,path,100,0.01,-1.54123612828206e-05,-0.0214379947229551,2108697,1516,0.010762331838565,-0.0348598130841122,446,1070,0.000718927375530956,0.0002115050194504,0.000507422356080556,0,503
vg,none,L35,znf-loop,nopath,100,0,-9.59808959624671e-09,-0.01,2083748,2,0,-0.01,0,2,9.59808959624676e-07,0,9.59808959624676e-07,0,25452
vg,none,L35,znf-loop,nopath,100,0.001,-3.73016371753796e-05,-0.420324324324324,2084627,185,0.01,-0.56273381294964,46,139,8.87448929712606e-05,2.20662977117729e-05,6.66785952594877e-05,0,24573
vg,none,L35,znf-loop,nopath,100,0.01,-0.00029364213829258,-0.386100628930818,2090640,1590,0.0102922755741127,-0.557002700270027,479,1111,0.000760532659855355,0.000229116442811771,0.000531416217043585,0,18560
vg,none,L35,znf-loop,path,100,0,-2.38691345042339e-06,-0.0318354430379747,2107324,158,0.08,-0.0332692307692308,2,156,7.4976605400973e-05,9.49070954442696e-07,7.40275344465303e-05,0,1876
vg,none,L35,znf-loop,path,100,0.001,-3.88597348617846e-06,-0.019046511627907,2107580,430,0.0129787234042553,-0.022976501305483,47,383,0.000204025469970298,2.23004583455907e-05,0.000181725011624707,0,1620
vg,none,L35,znf-loop,path,100,0.01,-1.42408394839723e-05,-0.0141650943396226,2108724,2120,0.0107627118644068,-0.0213046116504854,472,1648,0.00100534730955782,0.000223832042505325,0.000781515267052492,0,476
vg,none,L35,znf-msa,nopath,100,0,0,0,2083590,0,0,0,0,0,0,0,0,0,25610
vg,none,L35,znf-msa,nopath,100,0.001,-9.40317654655862e-07,-0.00545961002785515,2084402,359,0.01,-0.494545454545455,348,11,0.000172231652051764,0.00016695435909196,5.27729295980334e-06,0,24798
vg,none,L35,znf-msa,nopath,100,0.01,-1.09924029431118e-05,-0.00591096242923314,2089625,3886,0.010384718140529,-0.432447552447552,3743,143,0.00185966381527786,0.00179123048393851,6.84333313393552e-05,0,19575
vg,none,L35,znf-msa,path,100,0,7.59395141769595e-08,0.08,2106940,2,0.08,0,2,0,9.49243927211976e-07,9.49243927211976e-07,0,0,2260
vg,none,L35,znf-msa,path,100,0.001,8.5893733791117e-07,0.00457070707070707,2107255,396,0.0103626943005181,-0.219,386,10,0.000187922202106532,0.000183176691952327,4.74551015420535e-06,0,1945
vg,none,L35,znf-msa,path,100,0.01,1.21311626234991e-05,0.00620121212121212,2108619,4125,0.0104186276938321,-0.187272727272727,4037,88,0.00195625667794893,0.00191452320215269,4.17334757962439e-05,0,581
vg,fixedfrag,L35,allele-msa,nopath,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,fixedfrag,L35,allele-msa,nopath,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,fixedfrag,L35,allele-msa,nopath,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,fixedfrag,L35,allele-msa,path,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,fixedfrag,L35,allele-msa,path,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,fixedfrag,L35,allele-msa,path,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,frag,L35,allele-msa,nopath,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,frag,L35,allele-msa,nopath,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,frag,L35,allele-msa,nopath,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,frag,L35,allele-msa,path,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,frag,L35,allele-msa,path,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,frag,L35,allele-msa,path,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,none,L35,allele-msa,nopath,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,none,L35,allele-msa,nopath,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,none,L35,allele-msa,nopath,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,none,L35,allele-msa,path,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,none,L35,allele-msa,path,100,0.001,0,0,0,0,0,0,0,0,0,0,0,0,2109200
vg,none,L35,allele-msa,path,100,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2109200
ga,none,L36,allele-msa,nopath,100,0,-0.00233398274421582,-0.0637846616838777,2109200,77179,0.0692423508,-0.0835865361511782,10000,67179,0.0365915987104115,0.00474113407927176,0.0318504646311398,0,0
ga,none,L36,allele-msa,nopath,100,0.001,-0.00232891941712498,-0.0636388665932528,2109200,77188,0.0686738069549657,-0.0834653675573895,10059,67129,0.0365958657310829,0.00476910677033947,0.0318267589607434,0,0
ga,none,L36,allele-msa,nopath,100,0.01,-0.0022760127029741,-0.062038854737978,2109173,77379,0.0647378606765348,-0.0820283790311191,10539,66840,0.0366868910231641,0.0049967451697893,0.0316901458533748,1,25
ga,none,L36,allele-msa,path,100,0,-0.00233555796055376,-0.0637525410948622,2109200,77270,0.0692423508,-0.0835228535513602,10000,67270,0.0366347430305329,0.00474113407927176,0.0318936089512611,0,0
ga,none,L36,allele-msa,path,100,0.001,-0.00233656410413427,-0.0636844003881839,2109200,77386,0.0686857964703542,-0.0834453713511747,10052,67334,0.0366897401858525,0.00476578797648397,0.0319239522093685,0,0
ga,none,L36,allele-msa,path,100,0.01,-0.00234402084028079,-0.0629302254470355,2109164,78562,0.0645682476998758,-0.0825325563088717,10469,68093,0.0372479333043803,0.00496357798634909,0.0322843553180312,1,34
ga,none,L36,allele-msa-dag,nopath,100,0,-0.00220774096041153,-0.062585745651385,2109200,74403,0.0716444333387596,-0.0891348703527215,12286,62117,0.0352754598900057,0.00582495732979329,0.0294505025602124,0,0
ga,none,L36,allele-msa-dag,nopath,100,0.001,-0.00218361985487842,-0.0619434918167391,2109197,74353,0.0710828146983974,-0.0886127576394988,12417,61936,0.0352518043596686,0.00588707455965469,0.0293647298000139,0,3
ga,none,L36,allele-msa-dag,nopath,100,0.01,-0.00196994018732413,-0.0563629347440176,2109125,73716,0.0679977397930421,-0.0841956939941894,13481,60235,0.0349509867836188,0.00639175013334914,0.0285592366502697,1,73
ga,none,L36,allele-msa-dag,path,100,0,-0.00220774096041153,-0.062585745651385,2109200,74403,0.0716444333387596,-0.0891348703527215,12286,62117,0.0352754598900057,0.00582495732979329,0.0294505025602124,0,0
ga,none,L36,allele-msa-dag,path,100,0.001,-0.00218361985487842,-0.0619434918167391,2109197,74353,0.0710828146983974,-0.0886127576394988,12417,61936,0.0352518043596686,0.00588707455965469,0.0293647298000139,0,3
ga,none,L36,allele-msa-dag,path,100,0.01,-0.00196994018732413,-0.0563629347440176,2109125,73716,0.0679977397930421,-0.0841956939941894,13481,60235,0.0349509867836188,0.00639175013334914,0.0285592366502697,1,73
ga,none,L36,stacked,nopath,100,0,-0.000373130912763133,-0.0125939370661375,2109200,62491,0.0631701744987118,-0.0428982238210453,17854,44637,0.0296278209747772,0.0084648207851318,0.0211630001896454,0,0
ga,none,L36,stacked,nopath,100,0.001,-0.000390250230537645,-0.0132097990122129,2109200,62311,0.0625986139478574,-0.0434280070782456,17759,44552,0.0295424805613503,0.00841978001137872,0.0211227005499716,0,0
ga,none,L36,stacked,nopath,100,0.01,-0.000530142708093511,-0.0184052619515086,2109196,60753,0.0573564357554335,-0.0481217231645164,17116,43637,0.028803866496997,0.00811494047968989,0.0206889260173071,1,2
ga,none,L36,stacked,path,100,0,-0.000373130912763133,-0.0125939370661375,2109200,62491,0.0631701744987118,-0.0428982238210453,17854,44637,0.0296278209747772,0.0084648207851318,0.0211630001896454,0,0
ga,none,L36,stacked,path,100,0.001,-0.000390250230537645,-0.0132097990122129,2109200,62311,0.0625986139478574,-0.0434280070782456,17759,44552,0.0295424805613503,0.00841978001137872,0.0211227005499716,0,0
ga,none,L36,stacked,path,100,0.01,-0.000530142708093511,-0.0184052619515086,2109196,60753,0.0573564357554335,-0.0481217231645164,17116,43637,0.028803866496997,0.00811494047968989,0.0206889260173071,1,2
ga,none,L36,znf-loop,nopath,100,0,0.000916155355300588,0.045236202809186,2109200,42717,0.0888406195732875,-0.0199209050624781,25591,17126,0.0202527024464252,0.0121330362222644,0.00811966622416082,0,0
ga,none,L36,znf-loop,nopath,100,0.001,0.000904087131030723,0.0445860454247235,2109200,42769,0.0883310892004708,-0.019946691761676,25490,17279,0.0202773563436374,0.0120851507680637,0.00819220557557368,0,0
ga,none,L36,znf-loop,nopath,100,0.01,0.000794069205408881,0.0389074541759008,2109198,43047,0.0838400811738527,-0.020402160506602,24492,18555,0.0204091792235722,0.011611996597759,0.00879718262581322,1,0
